Employer_ID,City_ID,Contract_ID,StartDate,EndDate,Job_Slots,Total_Contract_Value,Applications,Apply_Start_Clicks,Click_Market_Value,Job_Listings,City_Name,State_ID,State_Name,StartMonth,EndMonth,Renewal_Flag
2487600,1217,1740528,2017-02-22,2017-03-21,15,495,0,0,0.0,0,Henderson,IL,Illinois,2,3,1
3096987,9158,1737540,2017-02-20,2017-03-19,15,1245,115,135,3050.1,0,Junction,TX,Texas,2,3,1
3735147,11282,1887936,2017-04-19,2017-05-18,15,495,15,15,520.6,5,Lake Don Pedro,CA,California,4,5,1
1514587,7257,1203096,2016-06-26,2016-07-25,15,495,5,10,60.9,0,Whitehouse,TX,Texas,6,7,1
3003040,9764,1761528,2017-03-01,2017-03-28,15,745,125,135,1527.0,25,Plainville,OH,Ohio,3,3,1
3778373,10334,1899420,2017-04-23,2017-04-24,15,1745,0,0,3.2,0,Farmington,IL,Illinois,4,4,0
4520960,2966,2378592,2017-10-16,2017-11-15,15,1245,0,0,0.0,0,West Hazleton,PA,Pennsylvania,10,11,1
5636747,8123,2805648,2018-02-28,2018-03-27,15,995,30,45,1802.0,5,Arcadia,IA,Iowa,2,3,1
5650373,1602,2610828,2017-12-29,2018-01-08,15,1245,10,20,510.75,10,Marne,OH,Ohio,12,1,0
421200,4734,2602140,2017-12-25,2018-01-24,15,1245,160,255,9708.05,0,Bonny Doon,CA,California,12,1,1
1760480,3541,1113924,2016-05-21,2016-06-20,15,495,155,160,7237.1,5,Agency,MO,Missouri,5,6,1
2063893,531,1376688,2016-09-18,2016-10-17,15,745,50,80,1569.7,5,Gold Bar,WA,Washington,9,10,1
3251600,9098,2035668,2017-06-17,2017-07-16,15,745,30,50,1368.0,0,Chillicothe,IL,Illinois,6,7,1
3309973,11093,2056320,2017-06-24,2017-07-23,15,1745,0,685,17702.3,0,Salton Sea Beach,CA,California,6,7,1
4959547,9675,2246004,2017-08-31,2017-09-30,15,1745,5,30,4666.4,0,New Bavaria,OH,Ohio,8,9,1
7002720,9449,2762844,2018-02-15,2018-03-14,15,995,20,85,3059.95,5,La Porte,CA,California,2,3,1
7106240,4664,2877240,2018-03-21,2018-04-20,15,1745,10,15,473.4,0,East Lansdowne,PA,Pennsylvania,3,4,0
2395040,2158,1630932,2017-01-05,2017-02-04,15,495,0,0,0.0,0,Mount Gretna Heights,PA,Pennsylvania,1,2,1
3186400,3370,1782780,2017-03-09,2017-03-13,15,495,25,40,317.2,0,Aspermont,TX,Texas,3,3,0
3480347,7810,2120376,2017-07-18,2017-08-17,15,745,50,65,1833.5,0,California Junction,IA,Iowa,7,8,1
3982587,8892,2293488,2017-09-17,2017-10-16,15,495,45,40,1627.35,0,Kingsbury,TX,Texas,9,10,1
6897573,668,2730216,2018-02-04,2018-03-03,15,1995,35,100,4454.55,0,Greentown,OH,Ohio,2,3,1
1040987,7308,1308792,2016-08-16,2016-09-15,15,1495,90,85,8424.0,0,Delmont,PA,Pennsylvania,8,9,1
4930800,5995,2503764,2017-11-27,2017-12-26,15,1745,20,15,646.0,0,Felts Mills,NY,New York,11,12,1
2324587,10935,1398420,2016-09-26,2016-10-25,15,745,20,50,2702.7,0,Stewartsville,MO,Missouri,9,10,1
2845467,4798,1671660,2017-01-24,2017-02-23,15,495,0,0,0.0,0,Clarington,OH,Ohio,1,2,1
6601040,8434,2849880,2018-03-12,2018-04-11,15,1745,65,75,1505.8,15,Salt Point,NY,New York,3,4,0
990880,5446,2363280,2017-10-11,2017-11-10,15,1245,15,45,4420.35,0,Cerritos,CA,California,10,11,0
486800,9295,1529436,2016-11-20,2016-12-19,15,1745,0,0,0.0,0,Cashtown,PA,Pennsylvania,11,12,1
1047467,9026,2482728,2017-11-18,2017-12-17,15,495,0,0,0.0,0,Lumber City,PA,Pennsylvania,11,12,1
3062400,7407,1657944,2017-01-18,2017-02-17,15,1745,205,245,7034.45,30,Bridgewater,IA,Iowa,1,2,0
5315333,160,2423412,2017-10-31,2017-11-30,15,1495,0,0,0.0,0,Stratford,TX,Texas,10,11,1
5552587,4912,2394888,2017-10-21,2017-11-20,15,995,100,160,3921.6,0,Lake McMurray,WA,Washington,10,11,1
1885760,5064,1181712,2016-06-16,2016-07-15,15,1245,0,0,0.0,0,Crest Hill,IL,Illinois,6,7,1
2436960,5471,1509732,2016-11-11,2016-12-10,15,495,5,10,1415.7,0,Little Falls,NY,New York,11,12,1
2219973,3405,1360836,2016-09-10,2016-10-09,15,495,0,0,8.55,0,Williamson,IL,Illinois,9,10,1
2390267,7143,1350300,2016-09-04,2016-10-03,15,1745,170,275,32992.5,5,Oak Park,IL,Illinois,9,10,1
4577813,2198,2222928,2017-08-23,2017-09-22,15,495,110,130,3109.6,0,Parlier,CA,California,8,9,1
5735333,5019,2529348,2017-12-05,2018-01-04,15,995,140,235,3915.75,0,Metaline,WA,Washington,12,1,1
899227,11306,2683260,2018-01-22,2018-02-21,15,1495,0,225,8659.5,15,Chenoa,IL,Illinois,1,2,1
1851387,4319,1230156,2016-07-09,2016-07-27,15,1245,0,40,1940.2,5,Secor,IL,Illinois,7,7,0
1686027,6459,2100672,2017-07-11,2017-08-10,15,745,55,155,3221.65,0,Highland,IL,Illinois,7,8,1
1877787,9998,1368876,2016-09-15,2016-10-14,15,745,0,0,0.0,0,Feasterville,PA,Pennsylvania,9,10,1
1934960,4538,1201080,2016-06-25,2016-07-24,50,995,1870,3460,36772.4,5,North Cleveland,TX,Texas,6,7,0
3914240,11233,2554404,2017-12-13,2018-01-12,15,495,0,0,0.0,0,Murphy,TX,Texas,12,1,1
3936613,1951,2104320,2017-07-12,2017-08-11,15,1245,35,40,1076.35,5,Monroe,PA,Pennsylvania,7,8,1
3983600,2723,1957548,2017-05-17,2017-06-16,15,1745,0,415,3617.25,0,Glenmoor,OH,Ohio,5,6,1
4658347,7237,2242008,2017-08-30,2017-09-29,15,495,15,55,1299.6,0,Grimes,CA,California,8,9,1
3019120,2925,2574024,2017-12-18,2018-01-17,15,995,0,0,0.0,0,Novelty,MO,Missouri,12,1,1
3831093,10198,2238504,2017-08-29,2017-09-27,15,745,40,95,2095.7,0,Billings,MO,Missouri,8,9,0
5602747,1978,2502516,2017-11-26,2017-12-25,15,1495,50,145,6641.7,25,Vinco,PA,Pennsylvania,11,12,1
6033093,5758,2493552,2017-11-22,2017-11-24,15,1745,0,10,147.6,5,Sandwich,IL,Illinois,11,11,0
3226827,3455,2028792,2017-06-15,2017-07-14,15,495,0,20,691.6,0,Sleepy Hollow,IL,Illinois,6,7,1
3520933,1221,1919316,2017-05-01,2017-05-30,15,495,0,5,133.75,0,New Boston,IL,Illinois,5,5,1
4263920,477,2175948,2017-08-05,2017-09-04,15,1245,10,110,3576.35,0,Mosier,OR,Oregon,8,9,1
4350107,4195,2236788,2017-08-28,2017-09-27,15,1495,0,70,1596.0,10,Piffard,NY,New York,8,9,1
4589440,9607,2138856,2017-07-23,2017-07-24,15,745,0,0,12.0,0,Olivia Lopez de Gutierrez,TX,Texas,7,7,0
5023493,7611,2831844,2018-03-07,2018-04-06,15,1245,0,105,2373.7,20,Addy,WA,Washington,3,4,0
1795947,6738,2147544,2017-07-27,2017-08-26,15,1745,40,75,2263.3,0,Baltic,OH,Ohio,7,8,1
2426453,8611,1472172,2016-10-26,2016-11-25,15,745,45,45,4549.5,5,Shortsville,NY,New York,10,11,1
2452880,4074,2736588,2018-02-07,2018-03-06,15,1245,260,340,12374.75,25,La Croft,OH,Ohio,2,3,1
2561707,4402,2620752,2018-01-02,2018-02-01,15,745,0,0,0.0,0,Long Beach,NY,New York,1,2,1
7293413,7188,2840256,2018-03-09,2018-04-08,15,1745,0,0,1153.6,5,Tiro,OH,Ohio,3,4,0
1568133,6350,1619916,2016-12-30,2017-01-29,15,495,5,15,323.75,10,Pulaski,IL,Illinois,12,1,1
1955653,11142,1336848,2016-08-30,2016-09-06,15,1495,0,0,0.0,0,Reardan,WA,Washington,8,9,0
2278000,10961,1455972,2016-10-19,2016-11-18,15,495,30,35,833.95,5,Rose Hill,IL,Illinois,10,11,1
2741253,331,1492884,2016-11-03,2016-12-02,15,1495,50,65,1464.9,0,Newport,NY,New York,11,12,1
6377307,9538,2595888,2017-12-23,2018-01-22,15,995,35,70,2935.5,0,Stafford,TX,Texas,12,1,1
1067387,1314,1438068,2016-10-11,2016-11-10,15,1745,15,65,4130.1,0,Umber View Heights,MO,Missouri,10,11,0
1768027,8868,2588880,2017-12-22,2018-01-21,15,495,0,0,0.0,0,Strawberry Point,IA,Iowa,12,1,1
2196080,6746,1290972,2016-08-06,2016-08-24,15,495,70,190,2783.4,15,Merrill,IA,Iowa,8,8,0
2551760,8626,1551816,2016-12-01,2016-12-06,15,745,0,0,0.0,0,Cheney,WA,Washington,12,12,0
2675040,9857,1465008,2016-10-22,2016-11-21,15,495,5,15,1036.8,0,Washington,IL,Illinois,10,11,1
4020187,9213,2045292,2017-06-21,2017-07-20,15,1745,165,200,6208.55,0,Smithland,IA,Iowa,6,7,1
4468640,8925,2184624,2017-08-09,2017-09-08,15,1495,35,60,1807.85,0,Temple,PA,Pennsylvania,8,9,1
4536027,321,2124240,2017-07-19,2017-08-11,15,1745,120,155,434.0,20,Richfield,OH,Ohio,7,8,0
7167733,948,2799012,2018-02-25,2018-03-24,15,995,0,145,3901.7,15,New Summerfield,TX,Texas,2,3,1
6918320,10466,2737176,2018-02-07,2018-03-06,15,995,5,10,1152.35,0,Campton Hills,IL,Illinois,2,3,1
1745893,8878,1111428,2016-05-19,2016-06-18,15,1745,55,45,1722.15,5,Huntsdale,MO,Missouri,5,6,0
2779893,3111,2020044,2017-06-11,2017-07-10,15,495,25,50,3045.3,0,Point Arena,CA,California,6,7,1
1203467,3704,1428084,2016-10-06,2016-11-05,15,745,15,50,1135.65,0,Bridgetown,OH,Ohio,10,11,0
880293,1695,1258548,2016-07-22,2016-08-21,15,1245,0,110,2162.5,5,Hampshire,IL,Illinois,7,8,1
3096027,6950,2130888,2017-07-21,2017-07-25,15,1245,5,20,672.6,0,Bangor,CA,California,7,7,0
3408773,606,2269584,2017-09-09,2017-10-08,15,495,0,0,0.0,0,Harper,TX,Texas,9,10,1
3237040,7591,2021772,2017-06-12,2017-07-11,15,1745,200,340,1595.6,0,Earlston,PA,Pennsylvania,6,7,1
4155173,4036,2011392,2017-06-08,2017-07-07,15,745,10,45,447.6,0,South Valley Stream,NY,New York,6,7,1
6137227,8721,2619732,2017-12-31,2018-01-30,15,995,30,100,2318.0,0,University Heights,OH,Ohio,12,1,1
1206773,905,2197944,2017-08-13,2017-08-14,15,995,0,10,34.5,0,Lilly,PA,Pennsylvania,8,8,0
3798107,8348,1908456,2017-04-27,2017-05-26,15,745,90,130,468.05,15,Franklintown,PA,Pennsylvania,4,5,1
3511387,1919,2052636,2017-06-23,2017-07-22,50,1495,15,210,4027.4,0,Santa Clarita,CA,California,6,7,1
3946933,764,2755140,2018-02-13,2018-03-12,15,495,10,15,281.4,5,Murphy,MO,Missouri,2,3,1
4155467,9742,2003208,2017-06-04,2017-06-20,15,495,5,25,139.25,0,Hayesville,OR,Oregon,6,6,0
1751173,4344,1820292,2017-03-23,2017-04-22,15,1245,0,0,67.1,0,Ridgeville Corners,OH,Ohio,3,4,1
2399947,10145,1776900,2017-03-07,2017-04-06,15,745,0,0,0.0,0,University Place,WA,Washington,3,4,1
2372987,2677,1596372,2016-12-21,2017-01-12,15,495,30,50,1383.2,5,Mingo Junction,OH,Ohio,12,1,1
2637813,3931,1448760,2016-10-15,2016-11-14,15,1245,55,145,7152.0,0,Rolfe,IA,Iowa,10,11,1
2900267,6016,1719816,2017-02-14,2017-03-06,15,1495,0,0,0.0,0,Meshoppen,PA,Pennsylvania,2,3,0
4117680,9809,2619144,2017-12-31,2018-01-30,15,1495,0,0,0.0,0,Springlake,TX,Texas,12,1,1
5068720,11432,2266896,2017-09-08,2017-10-07,15,995,50,85,2347.7,0,East Patchogue,NY,New York,9,10,1
5521947,8689,2486724,2017-11-19,2017-12-18,15,1745,0,170,3473.2,0,Jackson,OH,Ohio,11,12,1
3907227,295,2014164,2017-06-09,2017-07-08,15,495,0,0,3.2,0,Gleed,WA,Washington,6,7,1
4457067,1691,2358120,2017-10-08,2017-10-11,15,495,10,25,355.3,0,Minoa,NY,New York,10,10,0
4874613,4720,2882592,2018-03-22,2018-04-21,15,995,25,35,1548.1,0,Prospect Heights,IL,Illinois,3,4,0
4898240,1585,2400708,2017-10-24,2017-11-23,15,1245,35,50,1048.8,0,Searsboro,IA,Iowa,10,11,1
6410640,6624,2801892,2018-02-27,2018-03-26,15,995,0,135,2046.75,10,Port William,OH,Ohio,2,3,1
1570107,10760,2636352,2018-01-07,2018-02-06,15,995,0,60,3248.0,0,Simi Valley,CA,California,1,2,1
1805920,5358,1130544,2016-05-29,2016-06-28,15,1745,175,195,11527.5,5,Shanksville,PA,Pennsylvania,5,6,1
5204587,8090,2307552,2017-09-22,2017-10-09,15,995,60,140,912.5,20,Paducah,TX,Texas,9,10,0
1560747,552,2316756,2017-09-25,2017-10-24,15,1495,90,140,2722.9,0,Ellsworth,IA,Iowa,9,10,1
1967973,7913,1215528,2016-07-01,2016-07-30,15,1745,25,55,3236.45,5,South Greensburg,PA,Pennsylvania,7,7,0
2296533,10235,1379508,2016-09-20,2016-10-19,50,1495,300,530,6325.2,0,Elizabethville,PA,Pennsylvania,9,10,0
2546080,1230,1413300,2016-09-30,2016-10-12,15,495,0,10,315.9,0,Morton,IL,Illinois,9,10,0
2759573,8545,1500264,2016-11-06,2016-12-05,15,1245,25,70,1872.45,0,Susanville,CA,California,11,12,1
3430507,5494,1943160,2017-05-11,2017-06-10,15,1745,15,20,350.7,0,Strodes Mills,PA,Pennsylvania,5,6,1
3829440,7692,1915572,2017-04-29,2017-05-28,15,495,30,50,549.2,0,Ruthven,IA,Iowa,4,5,1
5019360,3988,2260872,2017-09-06,2017-09-08,50,2995,0,0,144.4,0,Joffre,PA,Pennsylvania,9,9,0
4813760,8421,2204544,2017-08-16,2017-09-14,50,2995,310,405,9396.9,40,Thornton,TX,Texas,8,9,0
5660027,197,2708244,2018-01-30,2018-02-28,15,1745,50,175,2992.5,10,Fox Chase,PA,Pennsylvania,1,2,1
7384373,6233,2855424,2018-03-14,2018-04-13,15,995,10,25,239.9,25,Robinson,IL,Illinois,3,4,0
4128320,1258,2522880,2017-12-02,2018-01-01,15,495,0,0,222.3,0,Lake Mohawk,OH,Ohio,12,1,1
6347733,4426,2681736,2018-01-21,2018-02-20,15,1495,10,50,1482.55,0,Emerald Beach,MO,Missouri,1,2,1
1548000,8823,1305276,2016-08-13,2016-09-12,15,1245,145,145,6568.65,0,Athens,IL,Illinois,8,9,0
6861547,6150,2785704,2018-02-22,2018-03-13,15,995,40,85,330.15,15,Sanford,TX,Texas,2,3,0
2237253,3434,1364436,2016-09-12,2016-10-11,15,1245,175,225,5026.8,0,Pateros,WA,Washington,9,10,1
2499787,331,2056116,2017-06-24,2017-07-23,15,745,20,50,2384.5,0,Newport,NY,New York,6,7,1
5348293,3361,2445000,2017-11-05,2017-12-04,15,995,5,70,1389.9,0,Nuremberg,PA,Pennsylvania,11,12,1
6071760,3652,2501508,2017-11-25,2017-12-24,15,1245,55,85,3950.35,5,Penryn,CA,California,11,12,1
7408800,1668,2859744,2018-03-15,2018-04-14,15,1495,25,35,2455.65,0,Hudson Falls,NY,New York,3,4,0
2089147,8485,1669404,2017-01-22,2017-02-21,15,1745,90,185,7546.5,20,Patton,PA,Pennsylvania,1,2,1
3151413,4121,1761732,2017-03-01,2017-03-28,15,745,5,25,1850.8,0,Brinckerhoff,NY,New York,3,3,1
3254747,452,2293284,2017-09-17,2017-10-16,15,1495,0,0,15.2,0,Marble Hill,MO,Missouri,9,10,1
3988187,10101,2669244,2018-01-18,2018-01-23,15,1245,15,45,1041.45,0,Nooksack,WA,Washington,1,1,0
4447360,301,2092704,2017-07-07,2017-08-06,15,1745,70,85,4023.25,0,Sheridan,MO,Missouri,7,8,1
6404293,8166,2801820,2018-02-27,2018-03-01,15,995,15,25,65.1,0,Myers Corner,NY,New York,2,3,0
7017093,1554,2762772,2018-02-15,2018-03-14,15,995,15,30,1269.2,0,Emmetsburg,IA,Iowa,2,3,1
2676347,987,1542012,2016-11-27,2016-12-26,15,495,0,0,0.0,0,Shell Knob,MO,Missouri,11,12,1
3730027,4328,2482932,2017-11-18,2017-12-17,15,995,0,0,0.0,0,Cleveland,NY,New York,11,12,1
4348907,3556,2274972,2017-09-11,2017-10-10,15,995,15,80,2888.0,0,Nyssa,OR,Oregon,9,10,1
4506987,5536,2200728,2017-08-15,2017-09-14,15,1245,0,305,4052.7,0,Columbia,PA,Pennsylvania,8,9,1
5585440,390,2405292,2017-10-25,2017-11-24,15,1745,0,0,0.0,0,Navarre,OH,Ohio,10,11,1
500560,5516,2258628,2017-09-05,2017-10-04,15,495,0,35,988.0,0,Shady Cove,OR,Oregon,9,10,1
1754587,8409,1384632,2016-09-22,2016-10-21,15,1745,10,25,3685.5,0,Pomeroy,IA,Iowa,9,10,1
2042800,2144,2562984,2017-12-15,2017-12-18,15,745,0,0,0.0,0,Hanna City,IL,Illinois,12,12,0
2640133,11454,1797024,2017-03-15,2017-04-14,15,495,0,0,0.0,0,Williamsport,OH,Ohio,3,4,1
3813413,1709,1911648,2017-04-28,2017-05-27,15,1495,0,0,328.8,0,Mohrsville,PA,Pennsylvania,4,5,1
7495440,395,2877732,2018-03-21,2018-04-20,15,1495,5,40,1244.0,0,Galena Park,TX,Texas,3,4,0
2929493,2834,2110596,2017-07-14,2017-08-13,15,745,0,0,0.0,0,Howardville,MO,Missouri,7,8,1
3202027,3580,1780104,2017-03-08,2017-04-07,50,1495,10,65,957.7,0,Jamestown,PA,Pennsylvania,3,4,1
4074240,10094,1984284,2017-05-27,2017-05-31,15,1745,0,0,18.3,0,Hanover,IL,Illinois,5,5,0
920133,7631,1345308,2016-09-02,2016-10-01,15,1745,0,70,2644.2,0,Bucklin,MO,Missouri,9,10,1
1622267,3596,1062672,2016-04-21,2016-05-20,15,995,20,35,684.3,5,Kapowsin,WA,Washington,4,5,1
2732507,1211,2522808,2017-12-02,2018-01-01,15,1245,30,55,1950.2,0,Topaz,CA,California,12,1,1
3150133,3879,1837068,2017-03-29,2017-04-28,50,2995,295,530,5494.85,0,Westphalia,MO,Missouri,3,4,1
3625707,3528,1929336,2017-05-05,2017-06-04,15,745,10,25,390.2,15,Dougherty,IA,Iowa,5,6,1
4990133,8688,2256588,2017-09-03,2017-10-02,15,1245,160,230,3744.9,20,Ludlow,IL,Illinois,9,10,1
6039867,1394,2539740,2017-12-08,2018-01-07,15,1495,340,435,13352.6,5,Stone City,IA,Iowa,12,1,0
1658747,10389,1078260,2016-05-01,2016-05-19,15,745,30,30,1887.0,5,Tampico,WA,Washington,5,5,0
2383813,3692,1347948,2016-09-03,2016-10-02,15,1745,300,395,7517.25,5,Dallas Center,IA,Iowa,9,10,1
2703787,3698,1504752,2016-11-09,2016-12-01,15,495,30,35,436.05,15,Hinton,IA,Iowa,11,12,0
3272987,7368,1963572,2017-05-19,2017-06-18,15,745,30,35,936.5,0,Xenia,IL,Illinois,5,6,1
3485707,10914,2386788,2017-10-19,2017-11-10,15,1495,35,105,2600.0,0,Taconic Shores,NY,New York,10,11,0
6808027,3528,2705412,2018-01-28,2018-02-27,15,995,25,90,2718.9,0,Dougherty,IA,Iowa,1,2,1
7324827,7851,2840052,2018-03-09,2018-04-08,15,995,10,30,604.8,5,Tama,IA,Iowa,3,4,0
1718773,6896,1101108,2016-05-14,2016-06-01,15,495,5,15,498.7,0,Camano,WA,Washington,5,6,0
1984853,4019,1558392,2016-12-03,2017-01-02,50,995,0,155,4097.45,0,West Dundee,IL,Illinois,12,1,1
2437600,8206,1363512,2016-09-11,2016-10-10,15,1495,225,315,4492.8,0,Hartwick,IA,Iowa,9,10,1
2500827,4303,2314692,2017-09-24,2017-10-23,15,495,0,0,0.0,0,Custar,OH,Ohio,9,10,1
2837333,2156,1670616,2017-01-23,2017-02-22,15,745,0,0,0.0,0,Hico,TX,Texas,1,2,1
1265387,3907,1095564,2016-05-12,2016-06-11,15,745,20,25,308.85,5,Dawson,IA,Iowa,5,6,1
3009840,8864,1626276,2017-01-01,2017-01-09,15,745,5,15,724.2,10,Geistown,PA,Pennsylvania,1,1,0
3125360,7071,1980936,2017-05-26,2017-06-07,15,1245,20,80,1261.65,0,OFallon,IL,Illinois,5,6,0
6937227,9450,2785392,2018-02-22,2018-03-21,15,995,30,15,1930.4,15,Indian Head Park,IL,Illinois,2,3,1
978880,9191,1685556,2017-01-31,2017-02-28,15,1745,0,0,0.0,0,Brownsville,TX,Texas,1,2,1
2074533,263,1663920,2017-01-20,2017-02-19,15,1245,665,825,21829.05,5,Stonybrook,PA,Pennsylvania,1,2,1
3353600,9502,1764984,2017-03-02,2017-04-01,15,1495,0,0,585.2,0,Lake Forest,IL,Illinois,3,4,1
1650347,2366,1368948,2016-09-15,2016-10-14,15,745,85,135,5500.4,20,Unionville Center,OH,Ohio,9,10,1
2285360,6763,2040432,2017-06-19,2017-07-18,15,495,0,0,0.0,0,Sunnyslope,WA,Washington,6,7,1
4020187,7283,2131092,2017-07-21,2017-08-20,15,1745,180,190,6301.35,15,Bunker Hill,IL,Illinois,7,8,1
4523120,8290,2204232,2017-08-16,2017-09-15,15,745,55,115,4253.15,0,Mount Kisco,NY,New York,8,9,1
5597547,2408,2408592,2017-10-26,2017-11-25,15,995,70,60,4262.8,5,Coupeville,WA,Washington,10,11,1
6029147,7659,2683188,2018-01-22,2018-02-21,15,995,30,60,1558.0,0,Black Butte Ranch,OR,Oregon,1,2,1
1244907,3177,1388004,2016-09-23,2016-10-22,15,1245,55,75,96.25,0,Mullin,TX,Texas,9,10,1
2181787,1785,1422960,2016-10-04,2016-11-03,15,495,30,60,2109.4,0,Buena Vista,TX,Texas,10,11,1
4042080,10023,2499396,2017-11-24,2017-12-23,15,1245,0,0,0.0,0,West Falls,PA,Pennsylvania,11,12,1
4521760,4337,2289552,2017-09-16,2017-10-15,15,995,0,0,0.0,0,Liberty,IL,Illinois,9,10,1
5385227,8174,2447988,2017-11-07,2017-12-06,15,1495,760,975,24342.15,15,Altoona,WA,Washington,11,12,1
5487200,1746,2476692,2017-11-16,2017-11-22,15,1245,0,20,561.2,30,South Lebanon,OH,Ohio,11,11,0
2244560,3715,2197464,2017-08-13,2017-09-12,50,1495,25,340,8224.95,35,Harwood Heights,IL,Illinois,8,9,1
898107,4031,2020764,2017-06-11,2017-06-12,15,1245,0,0,27.4,0,Rawson,OH,Ohio,6,6,0
999520,6094,1567644,2016-12-08,2017-01-07,15,745,0,70,1430.4,0,Grand Tower,IL,Illinois,12,1,1
2219467,9394,1711836,2017-02-10,2017-03-09,50,2245,0,950,23715.9,30,Russellville,OH,Ohio,2,3,0
2632880,5239,2198664,2017-08-14,2017-09-13,15,1245,0,0,0.0,0,Westwood Shores,TX,Texas,8,9,0
4934560,2725,2900628,2018-03-27,2018-04-26,15,995,5,10,57.45,0,University City,MO,Missouri,3,4,0
5414560,3756,2462988,2017-11-11,2017-12-02,15,995,40,50,692.55,0,Winthrop,WA,Washington,11,12,0
2216027,1954,2180364,2017-08-07,2017-09-06,15,1495,55,65,1486.75,10,Defiance,PA,Pennsylvania,8,9,1
3758613,5361,1905624,2017-04-26,2017-05-15,15,495,10,15,192.05,10,Preston,MO,Missouri,4,5,0
3758613,7367,1905624,2017-04-26,2017-05-25,15,495,20,35,458.45,10,Eastlawn Gardens,PA,Pennsylvania,4,5,0
4835253,5138,2295348,2017-09-18,2017-09-26,15,995,0,20,1283.8,0,Garrison,TX,Texas,9,9,0
5735333,2806,2629404,2018-01-05,2018-02-04,15,995,245,370,5510.0,0,Morgan Hill,CA,California,1,2,1
1626053,8845,1074240,2016-04-29,2016-05-28,15,1245,5,30,8364.0,5,Schwenksville,PA,Pennsylvania,4,5,1
2015813,4703,1341324,2016-09-01,2016-09-30,15,495,0,30,2710.35,15,Corning,IA,Iowa,9,9,1
2081360,10612,2007732,2017-06-07,2017-07-06,15,745,0,0,0.0,0,Van Wert,OH,Ohio,6,7,1
2131627,3437,1335024,2016-08-28,2016-08-31,15,745,0,0,0.0,0,Meyersdale,PA,Pennsylvania,8,8,0
2394773,8220,1700304,2017-02-05,2017-03-04,15,745,65,50,4123.6,0,Sulphur Springs,TX,Texas,2,3,1
2964693,7472,2134344,2017-07-22,2017-08-21,15,1495,120,120,3667.0,0,Pearsonville,CA,California,7,8,0
4392667,6231,2619216,2017-12-31,2018-01-30,15,745,15,80,2582.1,0,Midland,TX,Texas,12,1,1
4393787,2805,2161188,2017-07-31,2017-08-30,15,745,0,170,2747.25,0,Benavides,TX,Texas,7,8,1
7321467,6098,2836428,2018-03-08,2018-04-07,15,1495,395,460,1038.15,15,Sherwood,OR,Oregon,3,4,0
1615627,8530,1458768,2016-10-20,2016-11-19,15,495,0,0,0.0,0,Forestville,PA,Pennsylvania,10,11,1
3586213,778,1953288,2017-05-15,2017-05-18,15,495,0,10,82.2,0,Bennett,IA,Iowa,5,5,0
4183867,10911,2014236,2017-06-09,2017-07-08,15,1495,0,560,7271.05,0,Trotwood,OH,Ohio,6,7,1
916000,3730,1111116,2016-05-19,2016-06-18,15,1745,275,370,7413.2,10,Brinnon,WA,Washington,5,6,1
2240053,9633,1353336,2016-09-07,2016-10-06,15,1495,0,5,1601.95,20,Miamisburg,OH,Ohio,9,10,1
2472587,6470,1660584,2017-01-19,2017-02-18,15,495,15,30,1368.0,0,Vernon,TX,Texas,1,2,1
2244560,6321,1793364,2017-03-13,2017-04-12,50,1495,10,200,3926.8,55,Chagrin Falls,OH,Ohio,3,4,1
3086827,6857,2486208,2017-11-19,2017-12-18,15,1495,65,170,11535.35,0,Pleasant Valley,MO,Missouri,11,12,1
5259387,3635,2604468,2017-12-27,2018-01-24,15,995,90,125,5194.65,0,Cumberland,IA,Iowa,12,1,0
1632800,4220,1823508,2017-03-24,2017-04-23,50,1745,0,660,6600.25,30,Live Oak,CA,California,3,4,1
3774053,3651,1899216,2017-04-23,2017-05-22,15,495,75,110,717.8,0,Broadalbin,NY,New York,4,5,1
1942160,7389,1471644,2016-10-26,2016-11-25,15,495,0,0,0.0,0,Merrick,NY,New York,10,11,1
2452880,11147,1702332,2017-02-07,2017-03-06,15,1245,145,230,4628.85,0,Carter Lake,IA,Iowa,2,3,1
2871840,8157,2528868,2017-12-05,2018-01-04,15,1245,30,75,3629.0,0,Sidman,PA,Pennsylvania,12,1,1
1494747,3629,1234884,2016-07-12,2016-08-11,15,495,10,45,1372.6,35,Ravine,PA,Pennsylvania,7,8,1
2430587,4870,1361040,2016-09-10,2016-10-09,15,745,5,5,299.25,5,Trexlertown,PA,Pennsylvania,9,10,1
3059493,8368,1651620,2017-01-14,2017-02-13,15,495,20,30,504.45,5,New Castle,PA,Pennsylvania,1,2,1
1996293,2839,1224084,2016-07-06,2016-08-05,15,745,15,30,1299.6,5,Elkport,IA,Iowa,7,8,1
2654267,5906,2574624,2017-12-19,2018-01-18,15,745,95,165,9648.2,5,Irondale,MO,Missouri,12,1,1
5384453,11256,2355888,2017-10-07,2017-11-06,15,1495,160,205,9437.25,0,Hidden Hills,CA,California,10,11,1
5163893,582,2383500,2017-10-18,2017-11-17,15,1495,610,990,17903.0,25,Moorpark,CA,California,10,11,1
756053,7899,1936056,2017-05-08,2017-06-07,15,745,100,120,1122.25,5,Butler,OH,Ohio,5,6,1
2146267,8197,1551504,2016-12-01,2016-12-30,15,495,70,155,2171.6,0,Bellerose Terrace,NY,New York,12,12,1
